city,hotel_name,hotel_url,hotel_GPS,hotel_score,hotel_description,feels_like,humidity,wind_speed,precipitation,clouds,city_id,main_weather,main_weather_scores,clouds_scores,precipitation_scores,windspeed_scores,final_score,lon,lat
Strasbourg,"voco Strasbourg Centre - The Garden, an IHG Hotel",https://www.booking.com/hotel/fr/golden-tulip-strasbourg-centre-the-garden.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBApgBDbgBGMgBEdgBAegBAfgBA4gCAagCBLgCrcXetAbAAgHSAiRlYzAzNzU3Yy02NThkLTQ4NmMtODc3ZS00YzhlNjg4Yzc1YzbYAgXgAgE&sid=cba41a1ac4daf1280fa535fc1f4ebac5&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-25&dest_id=-1471697&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=69&sr_order=popularity&srpvid=f5ea5b8cb90c0215&srepoch=1721221273&all_sr_blocks=400104708_123453642_2_2_0&highlighted_blocks=400104708_123453642_2_2_0&matching_block_id=400104708_123453642_2_2_0&sr_pri_blocks=400104708_123453642_2_2_0__62370&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"48.58968500,7.73950800",8.4,"Doté d'un jardin et d'un restaurant, le voco Strasbourg Centre - The Garden, an IHG Hotel est situé à Strasbourg. Cet établissement possède également une terrasse, un salon commun et un bar. Le marché de Noël de Strasbourg se trouve à 1,5 km et l’église Saint-Paul est à 1,9 km.

Toutes les chambres comprennent un bureau, une télévision à écran plat et une salle de bains privative. Les chambres du voco Strasbourg Centre disposent de la climatisation et d'une armoire.

Un petit-déjeuner buffet est servi sur place.

Cet hôtel 4 étoiles possède un baby-foot et une salle de sport accessible gratuitement 24h/24. Sur réservation, sous réserve de disponibilité et moyennant des frais supplémentaires, les personnes âgées de 18 ans minimum pourront accéder à la piscine et au centre de bien-être. Merci de consulter la rubrique « À savoir », pour prendre connaissance des conditions d’admission des enfants. Des massages sont également dispensés, sur réservation et moyennant des frais supplémentaires.

Le personnel de la réception se tient à votre service 24h/24.

La cathédrale de Strasbourg se trouve à 2,3 km. Enfin, l’aéroport international de Strasbourg, le plus proche, se trouve à 12 km. Un parking est disponible, sous réserve de disponibilité, sur réservation et moyennant des frais supplémentaires.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,2 pour un séjour à deux.Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",99.06875,397.25,1967.66,0.9315,65.7,32.0,light rain,40,1470,5,5,3973.97875,7.7507127,48.584614
Strasbourg,La Galerie Alsacienne Parking public gratuit,https://www.booking.com/hotel/fr/la-galerie-alsacienne-parking-public-gratuit.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBApgBDbgBGMgBEdgBAegBAfgBA4gCAagCBLgCrcXetAbAAgHSAiRlYzAzNzU3Yy02NThkLTQ4NmMtODc3ZS00YzhlNjg4Yzc1YzbYAgXgAgE&sid=cba41a1ac4daf1280fa535fc1f4ebac5&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-25&dest_id=-1471697&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=64&sr_order=popularity&srpvid=f5ea5b8cb90c0215&srepoch=1721221273&all_sr_blocks=1233550301_395321573_2_0_0&highlighted_blocks=1233550301_395321573_2_0_0&matching_block_id=1233550301_395321573_2_0_0&sr_pri_blocks=1233550301_395321573_2_0_0__47888&from=searchresults#hotelTmpl,"48.59321080,7.75639420",,"La Galerie Alsacienne Parking public gratuit in Strasbourg features accommodation with free WiFi, less than 1 km from St. Paul's Church, a 12-minute walk from Strasbourg Exhibition Centre and 1.1 km from European Parliament. The property is around 4.4 km from Park of the Chateau de Pourtales, 7 km from Zénith de Strasbourg and 9.2 km from The Robertsau Forest. Situated in the Quartier Européen - Orangerie district, the apartment is within 18 km of Rohrschollen Nature Reserve.

The accommodation is non-smoking.

Popular points of interest near the apartment include Jardin botanique de l'Université de Strasbourg, Strasbourg Cathedral and Strasbourg History Museum. The nearest airport is Strasbourg International Airport, 12 km from La Galerie Alsacienne Parking public gratuit.Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",99.06875,397.25,1967.66,0.9315,65.7,32.0,light rain,40,1470,5,5,3973.97875,7.7507127,48.584614
Strasbourg,"ClapClap Hôtel, Food & Bar",https://www.booking.com/hotel/fr/clapclap-strasbourg.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBApgBDbgBGMgBEdgBAegBAfgBA4gCAagCBLgCrcXetAbAAgHSAiRlYzAzNzU3Yy02NThkLTQ4NmMtODc3ZS00YzhlNjg4Yzc1YzbYAgXgAgE&sid=cba41a1ac4daf1280fa535fc1f4ebac5&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-25&dest_id=-1471697&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=67&sr_order=popularity&srpvid=f5ea5b8cb90c0215&srepoch=1721221273&all_sr_blocks=5045704_158839572_0_2_0&highlighted_blocks=5045704_158839572_0_2_0&matching_block_id=5045704_158839572_0_2_0&sr_pri_blocks=5045704_158839572_0_2_0__56255&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"48.58249845,7.73723960",8.0,"Le ClapClap Hotel se trouve à 400 mètres de la gare TGV de Strasbourg et de la station de tramway. Situé à 600 mètres du centre-ville, cet établissement avec terrasse propose des chambres dotées d’une connexion Wi-Fi gratuite.

Entièrement équipées, les confortables chambres insonorisées comprennent une télévision par satellite à écran plat. La salle de bains privative est pourvue d’une douche et d’un sèche-cheveux. Les hébergements sont desservis par un ascenseur.

Un petit-déjeuner buffet est servi tous les matins. Des journaux sont également mis à votre disposition.

Le ClapClap Hotel se trouve à 5 minutes à pied du quartier de la Petite France avec ses sites touristiques, ses rues piétonnes, ses commerces et ses restaurants. Le musée d'Art moderne et contemporain de Strasbourg est accessible en 6 minutes de marche.

L’établissement souhaite limiter le nombre de réservations de groupe. Les réservations de plus de 5 chambres font ainsi l’objet de conditions d'annulation différentes.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,1 pour un séjour à deux.Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",99.06875,397.25,1967.66,0.9315,65.7,32.0,light rain,40,1470,5,5,3973.97875,7.7507127,48.584614
Strasbourg,Citadines Eurometropole Strasbourg,https://www.booking.com/hotel/fr/citadines-eurometropole-strasbourg.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBApgBDbgBGMgBEdgBAegBAfgBA4gCAagCBLgCrcXetAbAAgHSAiRlYzAzNzU3Yy02NThkLTQ4NmMtODc3ZS00YzhlNjg4Yzc1YzbYAgXgAgE&sid=cba41a1ac4daf1280fa535fc1f4ebac5&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-25&dest_id=-1471697&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=65&sr_order=popularity&srpvid=f5ea5b8cb90c0215&srepoch=1721221273&all_sr_blocks=723879901_0_2_0_0&highlighted_blocks=723879901_0_2_0_0&matching_block_id=723879901_0_2_0_0&sr_pri_blocks=723879901_0_2_0_0__59600&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"48.60427412,7.70446112",8.6,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement  ! Connectez-vous pour économiser.

Situé à Strasbourg, à seulement 3,6 km du Zénith, le Citadines Eurometropole Strasbourg propose un hébergement avec accès à une salle de sport, un bar et une réception ouverte 24h/24. Cet appart'hôtel propose une expérience de spa, avec ses installations de spa, ses forfaits bien-être et ses services de beauté. Vous profiterez d'une terrasse bien exposée, d'une connexion Wi-Fi gratuite, d'un parking privé gratuit et d'une borne de recharge pour véhicules électriques.

Les logements climatisés comprennent un bureau, une bouilloire, un micro-ondes, un grille-pain, un coffre-fort, une télévision à écran plat et une salle de bains privative pourvue d'une douche. Certains logements comprennent une cuisine bien équipée avec un lave-vaisselle et un four. Le linge de lit et les serviettes de toilette sont fournis.

Cet appart'hôtel sert un petit-déjeuner continental et un petit-déjeuner en chambre. Le restaurant du Citadines Eurometropole Strasbourg est ouvert pour le dîner, le déjeuner et les cocktails. Il est spécialisé dans la cuisine française.

Cet appart'hôtel 4 étoiles assure un service de location de vélos pour vous permettre de partir à la découverte des environs. Vous pourrez faire des randonnées à pied dans les environs.

Vous séjournerez à 5,4 km de l'église Saint-Paul et à 5,8 km de la cathédrale de Strasbourg. L'aéroport international de Strasbourg, le plus proche, est implanté à 13 km.Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",99.06875,397.25,1967.66,0.9315,65.7,32.0,light rain,40,1470,5,5,3973.97875,7.7507127,48.584614
Strasbourg,Aloft Strasbourg Etoile,https://www.booking.com/hotel/fr/aloft-strasbourg-etoile.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBApgBDbgBGMgBEdgBAegBAfgBA4gCAagCBLgCrcXetAbAAgHSAiRlYzAzNzU3Yy02NThkLTQ4NmMtODc3ZS00YzhlNjg4Yzc1YzbYAgXgAgE&sid=cba41a1ac4daf1280fa535fc1f4ebac5&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-25&dest_id=-1471697&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=100&sr_order=popularity&srpvid=e30a5b8eaa3e0d87&srepoch=1721221277&all_sr_blocks=665558901_272837107_0_2_0&highlighted_blocks=665558901_272837107_0_2_0&matching_block_id=665558901_272837107_0_2_0&sr_pri_blocks=665558901_272837107_0_2_0__48650&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"48.57307425,7.75633401",8.7,"Situé à Strasbourg, à moins de 2 km de la cathédrale, l'Aloft Strasbourg Etoile dispose d'un bar et d'une terrasse. Il offre une vue sur la ville. Cet hôtel 4 étoiles propose une salle de sport ainsi que des hébergements climatisés dotés d’une connexion Wi-Fi gratuite et d’une salle de bains privative. En outre, vous pourrez profiter d’une réception ouverte 24h/24 et d’une bagagerie.

Les logements comportent une machine à café. Les chambres comprennent une télévision par satellite à écran plat et un coffre-fort.
Vous aurez également la possibilité de passer des appels gratuits dans le monde entier depuis votre chambre.

Le matin, l’établissement sert un petit-déjeuner buffet ou continental.

L’Aloft Strasbourg Etoile possède un billard et une table de ping-pong.

L’établissement est implanté à proximité de lieux d’intérêt prisés, tels que la cathédrale de Strasbourg, le jardin botanique de l'Université de Strasbourg et le quartier de la Petite France. L'aéroport international le plus proche, celui de Strasbourg, se trouve, quant à lui, à 10 km.

Cet établissement a reçu le label écologique ""la clef verte"".Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,0 pour un séjour à deux.Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",99.06875,397.25,1967.66,0.9315,65.7,32.0,light rain,40,1470,5,5,3973.97875,7.7507127,48.584614
Strasbourg,"Le Tanneur, Appartement vintage hypercentre",https://www.booking.com/hotel/fr/le-tanneur-appartement-vintage-hypercentre.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBApgBDbgBGMgBEdgBAegBAfgBA4gCAagCBLgCrcXetAbAAgHSAiRlYzAzNzU3Yy02NThkLTQ4NmMtODc3ZS00YzhlNjg4Yzc1YzbYAgXgAgE&sid=cba41a1ac4daf1280fa535fc1f4ebac5&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-25&dest_id=-1471697&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=98&sr_order=popularity&srpvid=e30a5b8eaa3e0d87&srepoch=1721221277&all_sr_blocks=920864101_363690688_4_0_0&highlighted_blocks=920864101_363690688_4_0_0&matching_block_id=920864101_363690688_4_0_0&sr_pri_blocks=920864101_363690688_4_0_0__32092&from=searchresults#hotelTmpl,"48.58359610,7.74439370",4.8,"Situé à Strasbourg, à proximité du musée d'histoire, de la cathédrale et du jardin botanique de l'Université de Strasbourg, l'Appartement vintage hypercentre propose une connexion Wi-Fi gratuite. Vous séjournerez à 3,5 km du parc des expositions de Strasbourg, à 3,7 km du Parlement européen et à 6,5 km du Zénith de Strasbourg. L'établissement se trouve à 1,5 km de l'église Saint-Paul et à moins de 300 mètres du centre-ville.

Cet appartement d'une chambre comprend un salon avec une télévision à écran plat, une cuisine entièrement équipée avec un four et un micro-ondes ainsi qu'une salle de bains pourvue d'un sèche-cheveux. Les serviettes et le linge de lit sont fournis. Cet établissement est non-fumeurs.

Vous séjournerez à 6,8 km du parc du château de Pourtales et à 10 km de la forêt de Robertsau. L'aéroport international de Strasbourg, le plus proche, est implanté à 11 km.Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",99.06875,397.25,1967.66,0.9315,65.7,32.0,light rain,40,1470,5,5,3973.97875,7.7507127,48.584614
Strasbourg,Montempô Apparthôtel Strasbourg,https://www.booking.com/hotel/fr/montempo-apparthotel-strasbourg.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBApgBDbgBGMgBEdgBAegBAfgBA4gCAagCBLgCrcXetAbAAgHSAiRlYzAzNzU3Yy02NThkLTQ4NmMtODc3ZS00YzhlNjg4Yzc1YzbYAgXgAgE&sid=cba41a1ac4daf1280fa535fc1f4ebac5&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-25&dest_id=-1471697&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=62&sr_order=popularity&srpvid=f5ea5b8cb90c0215&srepoch=1721221273&all_sr_blocks=114595704_243451583_2_2_0&highlighted_blocks=114595704_243451583_2_2_0&matching_block_id=114595704_243451583_2_2_0&sr_pri_blocks=114595704_243451583_2_2_0__34300&from=searchresults#hotelTmpl,"48.57942103,7.73011345",6.8,"Le Montempô Apparthôtel Strasbourg propose des hébergements indépendants dotés d'une connexion Wi-Fi gratuite à proximité directe du centre de Strasbourg, à 900 mètres du quartier historique de la Petite France et à 1,6 km de la cathédrale de Strasbourg.

Présentant une décoration contemporaine, les appartements disposent de lits gigogne, d'une télévision à écran LCD et d'une connexion Wi-Fi gratuite. Ils comprennent une kitchenette entièrement équipée munie d'un micro-ondes, d'une cuisinière et d'un réfrigérateur. Leur salle de bains privative est pourvue d'une douche et d'articles de toilette gratuits. Le linge de lit et les serviettes de toilette sont fournis.

La réception est ouverte 24h/24, et un salon commun ainsi qu'un distributeur automatique sont à votre disposition sur place.

Si vous souhaitez partir à la découverte des environs, vous pourrez vous rendre au musée historique de Strasbourg et au marché de Noël, respectivement situés à 1,6 et 1,7 km. Le Montempô Apparthôtel Strasbourg est à seulement 700 mètres du musée d'art moderne et d'art contemporain de la ville. La gare de Strasbourg est accessible en 11 minutes à pied, et l'aéroport international de Strasbourg-Entzheim se trouve à 8 km de l'établissement.Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",99.06875,397.25,1967.66,0.9315,65.7,32.0,light rain,40,1470,5,5,3973.97875,7.7507127,48.584614
Strasbourg,Citadines Kléber Strasbourg,https://www.booking.com/hotel/fr/citadines-aparthotel-strasbourg.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBApgBDbgBGMgBEdgBAegBAfgBA4gCAagCBLgCrcXetAbAAgHSAiRlYzAzNzU3Yy02NThkLTQ4NmMtODc3ZS00YzhlNjg4Yzc1YzbYAgXgAgE&sid=cba41a1ac4daf1280fa535fc1f4ebac5&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-25&dest_id=-1471697&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=63&sr_order=popularity&srpvid=f5ea5b8cb90c0215&srepoch=1721221273&all_sr_blocks=22001914_93945076_2_2_0&highlighted_blocks=22001914_93945076_2_2_0&matching_block_id=22001914_93945076_2_2_0&sr_pri_blocks=22001914_93945076_2_2_0__50560&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"48.58384564,7.74342477",8.2,"Situé à côté de la place Kléber, ce Citadines Apart'hotel se trouve à seulement 10 minutes de marche de la gare SNCF de Strasbourg. L'établissement propose des appartements entièrement meublés, accessibles par un ascenseur et équipés d'une connexion Wi-Fi gratuite.

Les appartements du Citadines Apart'hotel Strasbourg Kléber disposent d'une télévision à écran plat, d'un lecteur DVD et d'un coin salon avec bureau. Ils sont tous dotés d'une kitchenette pourvue d'un four micro-ondes, d'un réfrigérateur et d'un lave-vaisselle. Le linge de maison et les serviettes sont fournis.

Vous pourrez savourer un petit-déjeuner buffet servi chaque matin dans la salle prévue à cet effet.

Un parking privé est disponible sur place et entraîne des frais supplémentaires. L'hôtel dispose également d'une laverie et propose un service de nettoyage à sec.

La cathédrale de Strasbourg et le quartier de la Petite France se trouvent à 10 minutes à pied de l'apart'hôtel. Le musée alsacien est situé à 750 mètres.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,6 pour un séjour à deux.Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",99.06875,397.25,1967.66,0.9315,65.7,32.0,light rain,40,1470,5,5,3973.97875,7.7507127,48.584614
Strasbourg,Studios Immostrasbourg,https://www.booking.com/hotel/fr/dimo.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBApgBDbgBGMgBEdgBAegBAfgBA4gCAagCBLgCrcXetAbAAgHSAiRlYzAzNzU3Yy02NThkLTQ4NmMtODc3ZS00YzhlNjg4Yzc1YzbYAgXgAgE&sid=cba41a1ac4daf1280fa535fc1f4ebac5&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-25&dest_id=-1471697&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=99&sr_order=popularity&srpvid=e30a5b8eaa3e0d87&srepoch=1721221277&all_sr_blocks=1164051202_389095720_2_0_0&highlighted_blocks=1164051202_389095720_2_0_0&matching_block_id=1164051202_389095720_2_0_0&sr_pri_blocks=1164051202_389095720_2_0_0__37213&from=searchresults#hotelTmpl,"48.58977980,7.76779890",8.5,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement  ! Connectez-vous pour économiser.

Récemment rénové, le Studios Immostrasbourg est situé à Strasbourg, à proximité de l'église Saint-Paul, du jardin botanique de l'Université de Strasbourg et du Parlement européen. Il dispose d'un ascenseur, d'un service de sécurité d'une journée et d'une connexion Wi-Fi gratuite dans l'ensemble de ses locaux. Vous pourrez profiter d'une entrée privée.

Revêtus de carrelage, les logements comprennent une télévision par câble à écran plat ainsi qu'une salle de bains privative pourvue d'une douche à l'italienne et d'un sèche-cheveux. Un micro-ondes, un grille-pain, un réfrigérateur, une machine à café et une bouilloire sont également fournis. Les logements sont équipés du chauffage.

Vous séjournerez à proximité de la cathédrale, du parc des expositions et du musée d'histoire de Strasbourg. L'aéroport international de Strasbourg, le plus proche, est à 13 km.Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",99.06875,397.25,1967.66,0.9315,65.7,32.0,light rain,40,1470,5,5,3973.97875,7.7507127,48.584614
Strasbourg,"Villa Schiller, 2 studios côté jardin - quartier Orangerie",https://www.booking.com/hotel/fr/la-ra-c-sidence-des-2-studios.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBApgBDbgBGMgBEdgBAegBAfgBA4gCAagCBLgCrcXetAbAAgHSAiRlYzAzNzU3Yy02NThkLTQ4NmMtODc3ZS00YzhlNjg4Yzc1YzbYAgXgAgE&sid=cba41a1ac4daf1280fa535fc1f4ebac5&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-25&dest_id=-1471697&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=97&sr_order=popularity&srpvid=e30a5b8eaa3e0d87&srepoch=1721221277&all_sr_blocks=45200202_340057426_2_0_0&highlighted_blocks=45200202_340057426_2_0_0&matching_block_id=45200202_340057426_2_0_0&sr_pri_blocks=45200202_340057426_2_0_0__39575&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"48.58925754,7.76584268",7.8,"Occupant une maison datant de 1900, Villa Schiller, 2 studios côté jardin - quartier Orangeriepropose des studios indépendants dans le quartier de l'Orangerie à Strasbourg, à 10 minutes à pied de la vieille ville, de la cathédrale de Strasbourg et du Parlement européen. L'établissement met à votre disposition une connexion Wi-Fi gratuite, un jardin, une terrasse et un mobilier d'extérieur. Les lits sont faits à l'arrivée.

Cette résidence comporte 2 studios indépendants accessibles depuis le jardin et décorés dans un style élégant.

Vous profiterez aussi d'une kitchenette équipée d'un micro-ondes, d'une machine à café, d'un réfrigérateur et d'ustensiles.

Un parking privé gratuit pour les vélos et les motos est disponible sur place et un parking public payant pour les voitures est situé à proximité de l'établissement. Vous rejoindrez la gare de Strasbourg en 20 minutes en transports en commun. Le palais des congrès est situé à 1,2 km, l'université est à 2,2 km et la frontière allemande se trouve à 3 km de La Résidence des deux Studios.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,0 pour un séjour à deux.Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",99.06875,397.25,1967.66,0.9315,65.7,32.0,light rain,40,1470,5,5,3973.97875,7.7507127,48.584614
Strasbourg,Private rooms in calm district close to center,https://www.booking.com/hotel/fr/private-room-in-calm-district-close-to-center.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBApgBDbgBGMgBEdgBAegBAfgBA4gCAagCBLgCrcXetAbAAgHSAiRlYzAzNzU3Yy02NThkLTQ4NmMtODc3ZS00YzhlNjg4Yzc1YzbYAgXgAgE&sid=cba41a1ac4daf1280fa535fc1f4ebac5&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-25&dest_id=-1471697&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=96&sr_order=popularity&srpvid=e30a5b8eaa3e0d87&srepoch=1721221277&all_sr_blocks=930225602_365036779_2_0_0&highlighted_blocks=930225602_365036779_2_0_0&matching_block_id=930225602_365036779_2_0_0&sr_pri_blocks=930225602_365036779_2_0_0__32230&from=searchresults#hotelTmpl,"48.58599580,7.77525530",6.7,"Offrant une vue sur la cour intérieure, le Private rooms in calm district close to center est un hébergement situé à Strasbourg, à moins de 1 km du jardin botanique de l'Université de Strasbourg et à 16 minutes à pied de l'église Saint-Paul. Occupant un bâtiment datant de 1935, ce séjour chez l'habitant se trouve à 1,8 km du Parlement européen et à 2,4 km de la cathédrale de Strasbourg. Vous séjournerez à 3,3 km du parc du château de Pourtales et à 7,1 km de la forêt de Robertsau.

Vous aurez accès à une salle de bains commune. Le linge de lit et les serviettes sont fournis.

Vous séjournerez à 2,7 km du parc des expositions et à 2,9 km du musée historique de Strasbourg. L'aéroport international de Strasbourg, le plus proche, est implanté à 14 km.Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",99.06875,397.25,1967.66,0.9315,65.7,32.0,light rain,40,1470,5,5,3973.97875,7.7507127,48.584614
Strasbourg,Le Petit Vauban,https://www.booking.com/hotel/fr/le-petit-vauban.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBApgBDbgBGMgBEdgBAegBAfgBA4gCAagCBLgCrcXetAbAAgHSAiRlYzAzNzU3Yy02NThkLTQ4NmMtODc3ZS00YzhlNjg4Yzc1YzbYAgXgAgE&sid=cba41a1ac4daf1280fa535fc1f4ebac5&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-25&dest_id=-1471697&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=95&sr_order=popularity&srpvid=e30a5b8eaa3e0d87&srepoch=1721221277&all_sr_blocks=816961501_368949673_2_0_0&highlighted_blocks=816961501_368949673_2_0_0&matching_block_id=816961501_368949673_2_0_0&sr_pri_blocks=816961501_368949673_2_0_0__36716&from=searchresults#hotelTmpl,"48.58091010,7.77353290",7.3,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement  ! Connectez-vous pour économiser.

Le Petit Vauban est situé à Strasbourg, à 1,9 km de la cathédrale, à 2,4 km du Parlement européen et à 2,5 km du musée d'histoire de Strasbourg. Il est situé à 1,4 km de l'église Saint-Paul et dispose d'un ascenseur. Une connexion Wi-Fi est disponible gratuitement dans l'ensemble de l'établissement. Le jardin botanique de l'Université de Strasbourg est à moins de 1 km.

Cet appartement comprend une chambre séparée, une salle de bains ainsi qu'une cuisine entièrement équipée avec un four et un micro-ondes. Il dispose également d'une télévision à écran plat. Cet établissement est non-fumeurs.

Vous séjournerez à 3,1 km du parc des expositions de Strasbourg et à 4,8 km du parc du château de Pourtales. L'aéroport international de Strasbourg, le plus proche, est implanté à 13 km.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,4 pour un séjour à deux.Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",99.06875,397.25,1967.66,0.9315,65.7,32.0,light rain,40,1470,5,5,3973.97875,7.7507127,48.584614
